subID	Trial	Reward	Reward.Nom	Beta	Time	RT	Max	Mean	Stddev	Plaus	FC5	FC3	FC1	C5	C3	C1	CP5	CP3	CP1
1	142	0	noReward	-2.520899355	34.55921	0.215	1.15196	0.11378	0.25358	0.777777778	-2.830217835	-2.590267165	-2.847312268	-2.040220829	-2.225624052	-2.813410717	-2.353878387	-2.396895772	-2.590267165
1	143	0	noReward	-2.310671647	34.73558	0.295	0.70152	0.04559	0.12956	0.777777778	-2.513306124	-2.047942875	-2.501036032	-2.111964733	-2.145581344	-2.513306124	-2.111964733	-2.312635429	-2.538307427
1	144	0	noReward	-1.968025188	34.9091	0.206	0.60889	0.05242	0.13146	0.777777778	-2.017406151	-1.966112856	-2.162823151	-1.599487582	-1.903808973	-2.171556831	-1.63475572	-2.002480501	-2.253794929
1	145	4.12	veryHigh		35.08413	0.207	0.97446	0.12641	0.26312	0.777777778									
1	146	1.24	low		35.26043	0.28499	0.53578	0.07291	0.14602	0.777777778									
1	147	0	noReward	-2.36841124	35.43569	0.301	0.70047	0.0741	0.15741	0.777777778	-2.551046452	-2.430418465	-2.590267165	-2.171556831	-2.244316185	-2.453407983	-2.234926445	-2.253794929	-2.385966702
1	148	3.92	high		35.60966	0.24	0.4586	0.06785	0.11723	0.777777778									
1	149	1.12	low	-1.926405798	35.78481	0.245	0.44506	0.03599	0.08937	0.777777778	-2.095570924	-2.111964733	-2.353878387	-1.435484605	-1.703748592	-2.273026291	-1.394326533	-1.832581464	-2.137070655
1	150	2.36	med	-2.346933129	35.95998	0.255	0.45044	0.06282	0.12871	0.777777778	-2.234926445	-2.419118909	-2.733368009	-1.703748592	-2.171556831	-2.70306266	-2.071473372	-2.396895772	-2.688247574
1	151	4.16	veryHigh	-2.397436349	36.13516	0.267	0.66821	0.07016	0.14602	0.777777778	-2.3330443	-2.407945609	-2.718100537	-2.017406151	-2.419118909	-2.63108916	-2.154165088	-2.419118909	-2.47693848
1	152	2.28	med	-1.956282875	36.30935	0.218	0.29563	0.03086	0.06873	0.777777778	-2.189256408	-2.002480501	-2.364460497	-1.518683549	-1.771956842	-2.273026291	-1.443923474	-1.826350914	-2.216407397
1	153	3.24	high	-2.184350673	36.48426	0.211	0.70988	0.07441	0.16679	0.777777778	-2.216407397	-2.087473713	-2.207274913	-1.883874758	-2.162823151	-2.302585093	-2.047942875	-2.353878387	-2.396895772
1	154	1.08	low	-2.387208419	36.65948	0.221	0.42857	0.0482	0.10275	0.777777778	-2.780620894	-2.396895772	-2.63108916	-1.987774353	-2.282782466	-2.590267165	-1.995100393	-2.343407088	-2.47693848
1	155	0	noReward	-2.17738431	36.83478	0.241	0.55151	0.05435	0.12382	0.777777778	-2.189256408	-2.407945609	-2.513306124	-1.766091722	-2.079441542	-2.375155786	-1.883874758	-2.137070655	-2.244316185
1	156	0	noReward	-2.510395752	37.0096	0.227	0.7897	0.0632	0.16677	0.777777778	-2.47693848	-2.525728644	-2.780620894	-2.071473372	-2.343407088	-2.813410717	-2.453407983	-2.538307427	-2.590267165
1	157	2.24	med	-2.465936458	37.18523	0.266	0.70457	0.08253	0.18367	0.777777778	-2.465104022	-2.364460497	-2.63108916	-2.047942875	-2.234926445	-2.673648774	-2.407945609	-2.603690186	-2.764620553
1	158	2.76	med	-1.386922723	37.35998	0.25	0.62351	0.05963	0.14174	0.777777778	-1.560647748	-1.532476871	-1.714798428	-0.991553216	-1.280134165	-1.604450371	-0.95972029	-1.287354413	-1.551169004
1	159	3.68	high	-1.879827886	37.53441	0.215	0.70884	0.07269	0.17354	0.777777778	-2.688247574	-2.207274913	-2.225624052	-1.527857925	-1.546463113	-2.055725015	-1.370421012	-1.609437912	-1.687399454
1	160	3.48	high		37.71	0.251	1.22833	0.11051	0.25797	0.777777778									
1	161	0.72	veryLow	-1.876470627	37.88538	0.274	0.94035	0.08531	0.20583	0.777777778	-2.26336438	-1.897119985	-1.987774353	-1.737271284	-1.7837913	-1.910543005	-1.731605546	-1.731605546	-1.845160246
1	162	0	noReward	-2.176926395	38.05984	0.242	0.32712	0.02556	0.06824	0.777777778	-2.18036746	-1.877317358	-2.207274913	-2.273026291	-2.079441542	-2.189256408	-2.44184716	-2.198225078	-2.145581344
1	163	0.96	veryLow	-2.124517921	38.23383	0.18	0.68742	0.08233	0.16718	0.777777778	-2.26336438	-2.343407088	-2.375155786	-1.619488248	-1.944910649	-2.312635429	-1.897119985	-2.120263536	-2.244316185
1	164	2.08	med	-2.445855935	38.41068	0.28799	0.86186	0.08766	0.19915	0.777777778	-2.659260037	-2.590267165	-2.673648774	-2.198225078	-2.207274913	-2.551046452	-2.312635429	-2.343407088	-2.47693848
1	165	4.84	veryHigh	-2.612724408	38.58498	0.249	0.74288	0.08449	0.1816	0.777777778	-2.813410717	-2.563949857	-2.813410717	-2.154165088	-2.538307427	-2.813410717	-2.453407983	-2.63108916	-2.733368009
1	166	0.16	veryLow	-2.105875884	38.7603	0.267	0.40698	0.04934	0.10435	0.777777778	-2.198225078	-1.980501594	-2.407945609	-1.801809805	-1.742969305	-2.26336438	-2.079441542	-2.145581344	-2.3330443
1	167	4.96	veryHigh	-2.166199254	38.93435	0.208	0.83797	0.11842	0.22162	0.777777778	-2.040220829	-2.26336438	-2.488914671	-1.777856564	-1.877317358	-2.407945609	-2.207274913	-2.120263536	-2.312635429
1	168	0.52	veryLow	-1.564838308	39.1101	0.25	0.38912	0.04318	0.08966	0.777777778	-1.966112856	-1.676646662	-2.040220829	-0.980829253	-1.328025453	-1.987774353	-0.763569645	-1.402423743	-1.937941979
2	1	0	noReward	-2.005464784	2.49308	0.267	0.07053	0.0074	0.01383	0.677777778	-2.087473713	-2.071473372	-2.171556831	-2.120263536	-1.660731207	-2.171556831	-1.614450454	-2.103734234	-2.047942875
2	2	0.2	veryLow	-1.692341278	2.66695	0.196	0.06782	0.00813	0.01494	0.677777778	-1.771956842	-1.737271284	-1.527857925	-1.742969305	-1.619488248	-1.731605546	-1.482805262	-1.771956842	-1.845160246
2	3	1.36	low	-1.991380219	2.84221	0.216	0.20777	0.01944	0.04511	0.677777778	-1.987774353	-2.024953356	-2.032557956	-2.009915479	-1.48722028	-2.513306124	-1.448169765	-2.032557956	-2.385966702
2	4	0.56	veryLow	-2.062977959	3.01688	0.193	0.09271	0.01336	0.02359	0.677777778	-2.111964733	-2.171556831	-1.987774353	-2.189256408	-1.832581464	-2.375155786	-1.655481851	-2.171556831	-2.071473372
2	5	3.84	high	-2.284406255	3.19181	0.19	0.10576	0.0162	0.02476	0.677777778	-2.353878387	-2.385966702	-2.18036746	-2.385966702	-2.024953356	-2.312635429	-2.216407397	-2.396895772	-2.302585093
2	6	0	noReward	-2.06900106	3.36671	0.182	0.14106	0.01782	0.02727	0.677777778	-2.137070655	-2.137070655	-1.995100393	-2.103734234	-1.609437912	-2.44184716	-1.671313316	-2.171556831	-2.353878387
2	7	4.32	veryHigh	-2.091854823	3.54165	0.179	0.1945	0.02444	0.04216	0.677777778	-2.244316185	-2.137070655	-1.995100393	-2.103734234	-1.609437912	-2.44184716	-1.671313316	-2.171556831	-2.353878387
2	8	2.4	med	-2.015638726	3.71801	0.259	0.62433	0.04946	0.12565	0.677777778	-1.951928221	-2.312635429	-2.244316185	-2.253794929	-1.609437912	-2.3227878	-1.614450454	-2.273026291	-2.244316185
2	9	1.2	low	-2.015638726	3.89203	0.2	0.09936	0.02317	0.02571	0.677777778	-2.079441542	-2.120263536	-2.079441542	-2.111964733	-1.422958345	-2.171556831	-1.720369473	-2.111964733	-2.3227878
2	10	4.28	veryHigh	-2.112612976	4.06836	0.278	0.72191	0.05574	0.14515	0.677777778	-2.3227878	-2.302585093	-2.128631786	-2.343407088	-1.527857925	-2.225624052	-1.660731207	-2.312635429	-2.189256408
2	11	3.36	high	-2.009119211	4.24268	0.238	0.09124	0.01488	0.02	0.677777778	-2.273026291	-2.273026291	-1.789761467	-2.244316185	-1.5847453	-2.040220829	-1.666008264	-2.273026291	-1.937941979
2	12	3.52	high	-2.058536718	4.41784	0.248	0.49021	0.04775	0.10423	0.677777778	-2.087473713	-2.120263536	-2.079441542	-2.145581344	-1.619488248	-2.292634762	-1.807888851	-2.120263536	-2.253794929
2	13	0	noReward	-2.068574216	4.5926	0.231	0.45919	0.04323	0.09709	0.677777778	-2.198225078	-2.234926445	-1.910543005	-2.198225078	-1.903808973	-2.024953356	-1.7837913	-2.225624052	-2.137070655
2	14	4.92	veryHigh	-1.878269453	4.7671	0.202	0.08765	0.01535	0.02008	0.677777778	-1.958995389	-1.966112856	-1.74869998	-1.980501594	-1.482805262	-1.987774353	-1.560647748	-2.002480501	-2.216407397
2	15	0	noReward	-2.099775915	4.94255	0.229	0.10769	0.01895	0.02229	0.677777778	-2.353878387	-2.3330443	-1.995100393	-2.353878387	-1.795767491	-2.207274913	-1.527857925	-2.343407088	-1.987774353
2	16	0	noReward	-1.498687231	5.11823	0.267	0.16825	0.02528	0.03491	0.677777778	-1.527857925	-1.505077897	-1.301953213	-1.546463113	-1.283737773	-1.546463113	-1.414693836	-1.541779264	-1.820158944
2	17	2.56	med	-1.391292351	5.29295	0.251	0.14083	0.01727	0.0264	0.677777778	-1.532476871	-1.541779264	-1.234432012	-1.509592577	-1.210661792	-1.46967597	-1.078809661	-1.541779264	-1.402423743
2	18	4.64	veryHigh	-1.910771851	5.46801	0.253	0.35761	0.03939	0.07735	0.677777778	-2.032557956	-2.017406151	-1.789761467	-2.024953356	-1.599487582	-2.047942875	-1.565421027	-2.071473372	-2.047942875
2	19	1.76	low	-2.167932182	5.6416	0.169	0.07769	0.01738	0.01641	0.677777778	-2.364460497	-2.343407088	-1.937941979	-2.375155786	-2.017406151	-2.3330443	-1.551169004	-2.353878387	-2.234926445
2	20	0.44	veryLow	-1.441587885	5.81888	0.306	0.19749	0.0363	0.04024	0.677777778	-1.570217199	-1.5847453	-1.15518264	-1.604450371	-1.331806176	-1.343234872	-1.378326191	-1.575036486	-1.431291727
2	21	0	noReward	-2.050710533	5.99333	0.271	0.16011	0.01971	0.03352	0.677777778	-2.3330443	-2.273026291	-2.171556831	-2.302585093	-1.63475572	-2.087473713	-1.354795694	-2.3330443	-1.966112856
2	22	3.28	high	-2.133987238	6.16761	0.229	0.10577	0.02238	0.02412	0.677777778	-2.292634762	-2.343407088	-2.103734234	-2.3330443	-1.687399454	-2.44184716	-1.482805262	-2.3227878	-2.198225078
2	23	4.4	veryHigh	-1.829901218	6.34363	0.28899	0.23919	0.02354	0.04219	0.677777778	-1.995100393	-1.987774353	-1.650259907	-2.017406151	-1.676646662	-1.883874758	-1.443923474	-1.987774353	-1.826350914
2	24	0.12	veryLow	-1.86513128	6.5175	0.219	0.05822	0.0135	0.01145	0.677777778	-1.987774353	-1.995100393	-1.720369473	-1.958995389	-1.599487582	-2.047942875	-1.537117251	-1.973281346	-1.966112856
2	25	2.48	med	-2.177662119	6.69258	0.224	0.06692	0.01331	0.01303	0.677777778	-2.244316185	-2.253794929	-2.087473713	-2.216407397	-2.095570924	-2.3227878	-1.851509474	-2.244316185	-2.282782466
2	26	0	noReward	-2.086752205	6.86846	0.276	0.15419	0.02332	0.03523	0.677777778	-2.216407397	-2.26336438	-1.931021537	-2.216407397	-1.980501594	-1.995100393	-1.789761467	-2.292634762	-2.095570924
2	27	0	noReward	-2.107225046	7.04323	0.26	0.18811	0.02452	0.03735	0.677777778	-2.198225078	-2.244316185	-1.845160246	-2.244316185	-1.820158944	-2.189256408	-1.795767491	-2.26336438	-2.364460497
2	28	1.8	low	-1.920723227	7.21755	0.22	0.13271	0.02252	0.03036	0.677777778	-1.917322692	-1.958995389	-1.789761467	-1.951928221	-1.725971729	-2.111964733	-1.698269126	-1.951928221	-2.18036746
2	29	1.16	low	-1.898596402	7.392	0.187	0.13338	0.02235	0.03408	0.677777778	-1.910543005	-1.924148657	-1.7837913	-1.917322692	-1.714798428	-2.002480501	-1.63989712	-1.931021537	-2.26336438
2	30	3.08	high	-1.966395818	7.56705	0.19	0.07759	0.02212	0.02044	0.677777778	-1.966112856	-1.987774353	-1.924148657	-2.002480501	-1.890475442	-2.103734234	-1.532476871	-1.987774353	-2.302585093
2	31	4.2	veryHigh	-2.136138297	7.74256	0.218	0.12102	0.02314	0.02434	0.677777778	-2.253794929	-2.302585093	-2.002480501	-2.253794929	-1.838851077	-2.343407088	-1.692819521	-2.234926445	-2.302585093
2	32	0	noReward	-1.950740833	7.91798	0.242	0.27159	0.04077	0.06024	0.677777778	-2.171556831	-2.137070655	-1.958995389	-2.154165088	-1.514127733	-2.032557956	-1.560647748	-2.137070655	-1.890475442
2	33	0.88	veryLow	-2.110163497	8.0924	0.208	0.37147	0.0521	0.0969	0.677777778	-2.253794929	-2.216407397	-2.040220829	-2.207274913	-1.951928221	-2.234926445	-1.660731207	-2.26336438	-2.162823151
2	34	2.88	med	-1.807488444	8.26836	0.265	0.30445	0.0306	0.06331	0.677777778	-1.826350914	-1.851509474	-1.650259907	-1.838851077	-1.845160246	-1.838851077	-1.731605546	-1.870802677	-1.814005078
2	35	0	noReward	-2.084998719	8.4428	0.233	0.09521	0.01253	0.02325	0.677777778	-2.154165088	-2.18036746	-1.987774353	-2.128631786	-2.071473372	-2.111964733	-1.870802677	-2.18036746	-2.079441542
2	36	2.12	med	-2.137294277	8.6173	0.2	0.23258	0.02839	0.04945	0.677777778	-2.137070655	-2.162823151	-1.910543005	-2.120263536	-2.017406151	-2.26336438	-2.26336438	-2.189256408	-2.171556831
2	37	0.76	veryLow	-1.98603669	8.79203	0.186	0.14836	0.02372	0.03728	0.677777778	-2.087473713	-2.111964733	-1.966112856	-2.095570924	-1.814005078	-1.903808973	-2.009915479	-2.071473372	-1.814005078
2	38	0	noReward	-2.12958742	8.9685	0.274	0.13784	0.02103	0.03296	0.677777778	-2.244316185	-2.225624052	-1.995100393	-2.273026291	-2.145581344	-1.987774353	-2.055725015	-2.273026291	-1.966112856
2	39	2.16	med	-1.996778628	9.14318	0.251	0.24149	0.0287	0.05288	0.677777778	-2.171556831	-2.145581344	-1.789761467	-2.137070655	-1.838851077	-1.795767491	-2.189256408	-2.137070655	-1.766091722
2	40	0	noReward	-2.218874129	9.3169	0.176	0.08612	0.01427	0.01959	0.677777778	-2.292634762	-2.3227878	-1.995100393	-2.3227878	-1.944910649	-2.312635429	-2.207274913	-2.364460497	-2.207274913
2	41	3.44	high	-1.884187599	9.49288	0.232	0.22673	0.03055	0.05107	0.677777778	-1.870802677	-1.845160246	-1.370421012	-1.845160246	-2.095570924	-1.801809805	-2.273026291	-1.903808973	-1.951928221
2	42	1.84	low	-2.297318786	9.66788	0.232	0.30776	0.06269	0.09024	0.677777778	-2.312635429	-2.375155786	-2.18036746	-2.364460497	-2.137070655	-2.353878387	-2.385966702	-2.385966702	-2.18036746
2	43	1.96	low	-2.266958339	10.64485	0.21	0.12931	0.01887	0.03039	0.677777778	-2.225624052	-2.244316185	-2.063568193	-2.216407397	-2.375155786	-2.44184716	-2.375155786	-2.234926445	-2.225624052
2	44	0.08	veryLow	-2.425264974	10.82008	0.224	0.15856	0.01684	0.0294	0.677777778	-2.430418465	-2.453407983	-2.162823151	-2.465104022	-2.430418465	-2.26336438	-2.70306266	-2.44184716	-2.47693848
2	45	3.76	high	-2.338174958	10.9952	0.232	0.24563	0.03049	0.05553	0.677777778	-2.234926445	-2.253794929	-2.103734234	-2.198225078	-2.302585093	-2.364460497	-2.748872196	-2.273026291	-2.563949857
2	46	3.4	high	-2.112417798	11.17053	0.25	0.141	0.01988	0.02922	0.677777778	-2.18036746	-2.162823151	-1.890475442	-2.189256408	-2.171556831	-1.931021537	-2.407945609	-2.154165088	-1.924148657
2	47	2.6	med	-2.537161376	11.34433	0.178	0.10998	0.01792	0.0229	0.677777778	-2.488914671	-2.525728644	-2.171556831	-2.538307427	-2.673648774	-2.44184716	-2.796881415	-2.538307427	-2.659260037
2	48	0	noReward	-2.356477801	11.5193	0.174	0.15606	0.02271	0.03356	0.677777778	-2.3330443	-2.353878387	-2.145581344	-2.343407088	-2.407945609	-2.465104022	-2.430418465	-2.364460497	-2.364460497
2	49	4.6	veryHigh	-2.504266468	11.6946	0.193	0.12585	0.01563	0.0235	0.677777778	-2.396895772	-2.396895772	-2.26336438	-2.430418465	-2.688247574	-2.501036032	-2.882403588	-2.453407983	-2.525728644
2	50	0	noReward	-1.797285666	11.8705	0.244	0.17278	0.02397	0.03324	0.677777778	-1.737271284	-1.737271284	-1.62964062	-1.7837913	-1.973281346	-1.760260802	-1.980501594	-1.7837913	-1.789761467
2	51	1.32	low	-1.825881426	12.04425	0.17	0.16379	0.02143	0.03667	0.677777778	-1.687399454	-1.64506509	-1.439695138	-1.655481851	-2.234926445	-1.857899272	-2.145581344	-1.671313316	-2.095570924
2	52	2.8	med	-2.26837003	12.21991	0.212	0.12627	0.0249	0.03043	0.677777778	-2.137070655	-2.189256408	-2.002480501	-2.216407397	-2.3330443	-2.353878387	-2.577021939	-2.198225078	-2.407945609
2	53	1.64	low	-2.468608744	12.39428	0.171	0.08073	0.01481	0.01678	0.677777778	-2.563949857	-2.577021939	-1.980501594	-2.577021939	-2.659260037	-2.302585093	-2.748872196	-2.563949857	-2.244316185
2	54	0	noReward	-1.849231124	12.57053	0.244	0.17494	0.02573	0.0359	0.677777778	-1.832581464	-1.820158944	-1.427116356	-1.807888851	-2.009915479	-1.845160246	-2.171556831	-1.857899272	-1.870802677
2	55	0	noReward	-2.362810033	12.74498	0.211	0.14689	0.0223	0.03297	0.677777778	-2.302585093	-2.3227878	-2.216407397	-2.343407088	-2.128631786	-2.577021939	-2.343407088	-2.385966702	-2.645075402
2	56	2.32	med	-1.794163726	12.91938	0.175	0.16956	0.02975	0.03853	0.677777778	-1.698269126	-1.692819521	-1.532476871	-1.731605546	-1.917322692	-1.857899272	-2.063568193	-1.742969305	-1.910543005
2	57	0.64	veryLow	-2.262160191	13.09545	0.238	0.1054	0.01812	0.02113	0.677777778	-2.198225078	-2.225624052	-2.189256408	-2.198225078	-2.282782466	-2.253794929	-2.465104022	-2.253794929	-2.292634762
2	58	2.68	med	-2.1208027	13.26928	0.167	0.28515	0.048	0.07072	0.677777778	-2.137070655	-2.145581344	-1.795767491	-2.145581344	-2.189256408	-2.095570924	-2.216407397	-2.145581344	-2.216407397
2	59	0.32	veryLow	-2.166431356	13.44456	0.185	0.141	0.02474	0.0327	0.677777778	-2.216407397	-2.198225078	-1.944910649	-2.234926445	-2.234926445	-1.966112856	-2.453407983	-2.216407397	-2.032557956
2	60	3.32	high	-2.327485067	13.62026	0.225	0.21633	0.02524	0.04237	0.677777778	-2.3330443	-2.3330443	-2.3330443	-2.343407088	-2.385966702	-2.244316185	-2.364460497	-2.375155786	-2.234926445
2	61	1.44	low	-2.259770775	13.7943	0.169	0.07807	0.01598	0.01794	0.677777778	-2.234926445	-2.244316185	-2.040220829	-2.244316185	-2.3330443	-2.198225078	-2.590267165	-2.26336438	-2.189256408
2	62	4.8	veryHigh	-2.032972525	13.9697	0.19	0.18675	0.02023	0.03836	0.677777778	-1.973281346	-1.980501594	-1.703748592	-2.040220829	-2.312635429	-2.055725015	-2.225624052	-1.995100393	-2.009915479
2	63	0	noReward	-2.199201705	14.1447	0.189	0.07869	0.01214	0.01714	0.677777778	-2.26336438	-2.253794929	-1.877317358	-2.253794929	-2.501036032	-1.937941979	-2.525728644	-2.234926445	-1.944910649
2	64	0	noReward	-1.930479887	14.31993	0.204	0.14977	0.01999	0.03277	0.677777778	-1.814005078	-1.838851077	-1.47840965	-1.777856564	-2.312635429	-1.826350914	-2.453407983	-1.832581464	-2.040220829
2	65	0	noReward	-2.35322729	14.49506	0.21	0.15881	0.01915	0.03543	0.677777778	-2.253794929	-2.292634762	-2.087473713	-2.273026291	-2.563949857	-2.343407088	-2.645075402	-2.3227878	-2.396895772
2	66	1.52	low	-2.574898282	14.66965	0.186	0.12562	0.01302	0.02348	0.677777778	-2.617295838	-2.617295838	-2.3227878	-2.63108916	-2.864704011	-2.617295838	-2.419118909	-2.63108916	-2.453407983
2	67	3.2	high	-2.363557785	14.84495	0.201	0.08471	0.00822	0.01788	0.677777778	-2.312635429	-2.3227878	-2.009915479	-2.3227878	-2.645075402	-2.3330443	-2.659260037	-2.353878387	-2.312635429
2	68	4.56	veryHigh	-2.216602928	15.01971	0.189	0.0966	0.01287	0.02433	0.677777778	-2.087473713	-2.111964733	-2.079441542	-2.095570924	-2.3227878	-2.225624052	-2.501036032	-2.128631786	-2.396895772
2	69	3.8	high	-2.493663133	15.19545	0.233	0.09599	0.01158	0.02053	0.677777778	-2.63108916	-2.63108916	-2.189256408	-2.645075402	-2.70306266	-2.189256408	-2.430418465	-2.659260037	-2.364460497
2	70	2.96	med	-2.279320235	15.36986	0.195	0.10168	0.01376	0.02487	0.677777778	-2.312635429	-2.353878387	-1.897119985	-2.364460497	-2.453407983	-2.079441542	-2.430418465	-2.396895772	-2.225624052
2	71	3.88	high	-2.185259194	15.54553	0.234	0.12868	0.01236	0.02805	0.677777778	-2.137070655	-2.171556831	-2.111964733	-2.162823151	-2.312635429	-2.273026291	-2.128631786	-2.18036746	-2.189256408
2	72	4.24	veryHigh	-2.116127284	15.72008	0.208	0.08327	0.00846	0.01764	0.677777778	-2.225624052	-2.18036746	-1.917322692	-2.216407397	-2.343407088	-1.958995389	-2.087473713	-2.198225078	-1.917322692
2	73	2.84	med	-1.660168714	15.89585	0.253	0.20059	0.02722	0.04417	0.677777778	-1.731605546	-1.737271284	-1.320506621	-1.742969305	-2.063568193	-1.339410775	-1.931021537	-1.720369473	-1.354795694
2	74	1.56	low	-1.898236833	16.07055	0.236	0.20244	0.02928	0.04789	0.677777778	-1.883874758	-1.870802677	-1.57987911	-1.883874758	-2.273026291	-1.789761467	-2.079441542	-1.897119985	-1.826350914
2	75	0	noReward	-2.127307057	16.24523	0.214	0.24031	0.02566	0.0558	0.677777778	-2.040220829	-2.055725015	-2.002480501	-2.071473372	-2.273026291	-2.145581344	-2.364460497	-2.055725015	-2.137070655
2	76	0	noReward	-2.234756219	16.42075	0.247	0.0951	0.01014	0.02151	0.677777778	-2.189256408	-2.216407397	-1.951928221	-2.189256408	-2.430418465	-2.3330443	-2.302585093	-2.207274913	-2.292634762
2	77	0.4	veryLow	-2.272303783	16.59598	0.259	0.28032	0.03053	0.06464	0.677777778	-2.253794929	-2.273026291	-2.063568193	-2.312635429	-2.603690186	-2.111964733	-2.525728644	-2.3330443	-1.973281346
2	78	0	noReward	-2.469977661	16.77056	0.235	0.12003	0.01777	0.02731	0.677777778	-2.453407983	-2.453407983	-2.207274913	-2.453407983	-2.937463365	-2.312635429	-2.603690186	-2.525728644	-2.282782466
2	79	0	noReward	-2.620894344	16.94576	0.246	0.05865	0.00547	0.01145	0.677777778	-2.577021939	-2.563949857	-2.430418465	-2.590267165	-2.796881415	-2.563949857	-2.830217835	-2.645075402	-2.590267165
2	80	0.04	veryLow	-2.17458886	17.12048	0.228	0.11629	0.01301	0.0251	0.677777778	-2.234926445	-2.282782466	-1.845160246	-2.273026291	-2.353878387	-2.154165088	-2.095570924	-2.244316185	-2.087473713
2	81	0	noReward	-2.296904627	17.29503	0.201	0.2319	0.02498	0.05058	0.677777778	-2.488914671	-2.538307427	-2.103734234	-2.47693848	-2.501036032	-2.18036746	-2.103734234	-2.465104022	-1.814005078
